LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ISR,CCI,AMPLITUD,LTRENDIDX,M,2015-04,100.9807,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2015-05,100.8174,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2015-06,100.7974,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2015-07,100.8816,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2015-08,100.6568,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2015-09,100.0545,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2015-10,99.70014,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2015-11,100.0956,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2015-12,100.6886,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-01,101.3218,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-02,101.6745,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-03,101.9544,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-04,102.1228,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-05,102.2699,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-06,102.2449,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-07,102.2411,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-08,102.2799,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-09,102.2354,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-10,102.2842,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-11,102.3446,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2016-12,102.2614,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-01,102.0713,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-02,102.0046,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-03,102.1902,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-04,102.3331,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-05,102.5626,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-06,102.6197,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-07,102.7152,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-08,102.7323,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-09,102.6019,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-10,102.5408,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-11,102.5229,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2017-12,102.5958,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-01,102.5339,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-02,102.3034,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-03,102.1314,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-04,102.2127,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-05,102.3752,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-06,102.4342,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-07,102.292,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-08,102.1267,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-09,102.2297,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-10,102.2153,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-11,102.1852,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2018-12,101.9604,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-01,102.0425,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-02,102.2736,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-03,102.4302,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-04,102.4386,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-05,102.1119,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-06,101.506,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-07,101.473,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-08,101.6723,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-09,101.8783,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-10,101.7877,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-11,101.6313,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2019-12,101.4863,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-01,100.9824,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-02,99.74459,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-03,97.44398,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-04,96.00887,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-05,96.16957,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-06,95.62248,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-07,94.87677,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-08,94.83493,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-09,94.9225,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-10,95.31757,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-11,96.56937,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2020-12,97.88645,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2021-01,98.98927,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2021-02,100.1667,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2021-03,101.4883,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2021-04,102.6322,
ISR,CCI,AMPLITUD,LTRENDIDX,M,2021-05,103.2483,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-01,100.5428,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-02,100.7214,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-03,101.101,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-04,101.5542,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-05,101.9171,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-06,102.0398,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-07,101.9274,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-08,101.5167,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-09,100.6875,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-10,99.57296,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-11,98.27962,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2014-12,96.89343,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-01,95.66418,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-02,94.98053,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-03,95.18816,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-04,95.86217,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-05,96.50666,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-06,96.7879,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-07,96.797,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-08,96.66795,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-09,96.46761,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-10,96.2241,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-11,95.92538,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2015-12,95.56131,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-01,95.22069,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-02,95.05218,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-03,95.20169,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-04,95.57774,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-05,96.10512,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-06,96.75198,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-07,97.40575,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-08,97.93178,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-09,98.2252,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-10,98.39046,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-11,98.54869,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2016-12,98.7733,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-01,99.03246,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-02,99.26697,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-03,99.43341,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-04,99.57211,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-05,99.74141,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-06,99.97988,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-07,100.2377,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-08,100.4407,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-09,100.5349,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-10,100.5856,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-11,100.6837,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2017-12,100.8947,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-01,101.1609,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-02,101.3923,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-03,101.5031,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-04,101.4828,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-05,101.285,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-06,100.8482,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-07,100.2932,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-08,99.75529,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-09,99.33441,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-10,99.02828,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-11,98.85089,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2018-12,98.83622,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-01,98.91325,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-02,99.02145,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-03,99.13449,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-04,99.25291,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-05,99.39182,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-06,99.5633,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-07,99.7383,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-08,99.87676,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-09,99.95417,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-10,100.0247,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-11,100.1439,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2019-12,100.298,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-01,100.2847,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-02,99.76091,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-03,98.4573,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-04,96.90398,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-05,95.81883,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-06,95.74572,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-07,96.2244,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-08,96.67007,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-09,96.7011,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-10,96.49967,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-11,96.37762,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2020-12,96.57463,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2021-01,96.97712,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2021-02,97.42519,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2021-03,97.81415,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2021-04,98.15047,
RUS,CCI,AMPLITUD,LTRENDIDX,M,2021-05,98.46514,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-01,100.6894,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-02,100.8208,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-03,101.1372,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-04,101.4216,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-05,101.2459,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-06,100.9691,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-07,100.9614,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-08,100.8038,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-09,100.8284,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-10,101.1989,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-11,101.721,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2014-12,101.9268,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-01,101.8781,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-02,102.0017,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-03,102.1863,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-04,102.2791,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-05,102.1921,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-06,101.9742,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-07,102.0224,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-08,102.0581,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-09,101.9893,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-10,102.1649,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-11,102.3256,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2015-12,102.4219,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-01,102.4538,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-02,102.4154,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-03,102.0976,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-04,101.7063,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-05,101.5174,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-06,101.6888,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-07,101.8691,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-08,101.6892,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-09,101.3267,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-10,100.5273,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-11,99.62891,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2016-12,98.74673,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-01,98.38155,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-02,98.52144,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-03,99.00686,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-04,99.39084,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-05,99.77859,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-06,100.2779,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-07,100.57,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-08,100.5696,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-09,100.754,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-10,100.8383,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-11,100.9578,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2017-12,101.2106,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-01,101.5384,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-02,101.4736,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-03,101.2193,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-04,100.9273,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-05,100.5386,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-06,100.2823,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-07,100.3601,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-08,100.7476,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-09,100.9921,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-10,101.0255,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-11,100.9619,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2018-12,101.0225,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-01,100.9366,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-02,100.9161,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-03,101.2448,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-04,101.4705,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-05,101.4015,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-06,101.2537,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-07,101.2636,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-08,101.3813,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-09,101.5084,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-10,101.5878,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-11,101.6421,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2019-12,101.6942,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-01,101.1332,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-02,100.1532,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-03,98.03658,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-04,95.58353,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-05,95.03381,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-06,95.48048,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-07,96.02836,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-08,96.63094,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-09,96.63162,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-10,96.35569,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-11,95.49476,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2020-12,94.74916,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2021-01,94.70126,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2021-02,95.23603,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2021-03,96.37566,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2021-04,98.24174,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2021-05,99.58431,
LVA,CCI,AMPLITUD,LTRENDIDX,M,2021-06,100.8434,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-01,101.45,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-02,101.0811,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-03,100.7042,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-04,100.4719,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-05,100.2827,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-06,100.049,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.53448,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-08,98.86926,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-09,98.6425,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-10,98.95128,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-11,99.38129,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2014-12,99.89288,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-01,100.4262,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-02,100.9168,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-03,101.3593,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-04,101.4932,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-05,101.2734,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-06,100.9477,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-07,100.7487,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-08,100.6582,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-09,100.6055,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-10,100.769,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-11,100.9962,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2015-12,101.2731,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-01,101.321,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-02,101.0575,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-03,100.6894,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-04,100.2734,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-05,99.97836,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-06,100.0099,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.0967,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-08,100.338,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-09,100.7999,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-10,101.2746,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-11,101.6263,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2016-12,101.5981,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-01,101.0923,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-02,100.4802,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-03,100.0185,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-04,99.75814,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-05,99.65527,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-06,99.72556,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-07,100.0069,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-08,100.4186,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-09,100.7261,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-10,100.7971,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-11,100.7858,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2017-12,100.8866,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-01,101.0987,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-02,101.3719,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-03,101.6757,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-04,102.0415,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-05,102.3302,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-06,102.463,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-07,102.6954,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-08,102.8516,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-09,102.9005,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-10,102.7644,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-11,102.6914,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2018-12,102.6894,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-01,103.0903,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-02,103.6035,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-03,103.9343,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-04,104.1841,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-05,104.4496,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-06,104.6428,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-07,104.6124,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-08,104.4778,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-09,104.1671,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-10,103.7979,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-11,103.5314,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2019-12,103.2387,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-01,102.9778,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-02,102.408,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-03,101.0158,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-04,99.42254,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-05,99.16004,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-06,99.76595,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-07,100.4518,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-08,101.0434,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-09,101.5058,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-10,101.5622,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-11,101.146,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2020-12,100.9408,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2021-01,100.9703,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2021-02,101.2595,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2021-03,101.8056,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2021-04,102.3588,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2021-05,102.5093,
LTU,CCI,AMPLITUD,LTRENDIDX,M,2021-06,102.6796,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-01,102.0181,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-02,101.6314,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-03,101.5222,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-04,101.6904,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-05,102.0601,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-06,102.3078,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-07,102.248,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-08,101.9424,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-09,101.7688,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-10,101.8867,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-11,101.9958,
COL,CCI,AMPLITUD,LTRENDIDX,M,2014-12,101.7987,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-01,101.2822,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-02,100.6227,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-03,100.0825,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-04,100.1259,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-05,100.3443,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-06,100.2291,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-07,99.70857,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-08,99.41223,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-09,99.51632,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-10,99.62108,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-11,99.29425,
COL,CCI,AMPLITUD,LTRENDIDX,M,2015-12,98.30943,
COL,CCI,AMPLITUD,LTRENDIDX,M,2016-01,96.96447,
